PAY_1,LIMIT_BAL,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_2,MARRIAGE,SEX,EDUCATION,default_pay
1,200000.0,2457.604561810584,688.2376329450706,0.0,1,1,1,1,1
-1,50000.0,390.0,659.3488490078913,484.7214166934874,-1,1,2,2,1
1,20000.0,19066.91433302839,1700.0,1071.2473027671017,0,1,1,1,1
-1,210000.0,0.0,0.0,0.0,-2,2,1,1,1
0,50000.0,35569.87655888643,2000.0,1259.5790500471612,0,2,2,2,1
2,50000.0,30842.73299760728,1800.0,1751.9515738820728,2,1,2,2,1
2,80000.0,34161.559536564404,1587.843613376344,96.27535046810198,1,1,1,2,1
-1,80000.0,5921.705125769405,1732.2300556467294,4997.858148721978,-1,1,2,1,1
0,195555.99924719083,196912.50810346848,8407.182866774172,2762.503265763029,1,1,1,1,1
1,350000.0,2097.4277402873795,0.0,0.0,1,1,2,1,1
1,20000.0,19563.98783069137,301.09943396141466,1338.5480571068038,1,1,1,2,1
1,20000.0,20183.294256088506,0.0,1488.312342474169,2,1,1,2,1
0,140000.0,96833.72527965464,4435.49021252698,4464.50978747302,0,1,2,2,1
1,281923.32191010885,275548.835662699,1615.3356179782356,8676.932876404353,1,1,1,2,1
2,95522.27494082272,129016.92649446867,5385.099513019001,0.0,2,2,1,2,1
0,150000.0,87725.07876898766,3574.813768345417,4080.163646407345,0,1,1,2,1
0,50000.0,44756.87069241358,2368.8303784575546,2271.5537199733226,0,2,2,3,1
1,40000.0,36028.54692172497,971.0925609645808,2121.1938905571137,2,2,2,2,1
2,90000.0,27766.453978963506,1234.2945988544343,1594.284233524261,2,2,2,1,1
0,360000.0,2500.0,0.0,0.0,0,1,2,2,1
0,200000.0,193513.79102786197,6731.898400796783,6053.445769368808,0,1,2,2,1
2,82630.20035464343,72173.59778896827,2542.335442023357,5087.812772151044,0,1,1,2,1
1,191391.08279982957,177337.1814032862,5387.833884592475,3472.968151942044,1,1,1,2,1
2,100000.0,101697.02714438464,4361.807404166579,1604.9329377484028,0,1,1,2,1
2,80000.0,48625.38872324246,2156.3849733480765,872.300533038472,2,1,1,2,1
1,220000.0,2034.983565615192,235.8779014995404,134.46644997048628,1,1,2,1,1
2,30000.0,24567.35336516244,511.2690030403473,4958.078287021348,1,1,1,3,1
0,215234.54850666976,91239.17652045566,1107.3687365859864,4089.792630411994,1,1,1,1,1
0,50000.0,34693.39178973583,1687.629661981059,1902.829587110608,0,1,1,2,1
2,103462.88853866204,57186.64318054457,1961.133438401385,2643.792084320075,2,1,1,1,1
0,100000.0,40730.83730602662,2414.5650941028493,2313.2728376573014,0,1,2,1,1
2,141566.9872664979,144206.29365380257,4378.349363324895,1473.566276129318,2,1,1,1,1
2,20000.0,300.0,0.0,0.0,2,1,1,2,1
0,30000.0,25766.714171640662,1733.0989453867742,1527.660896594386,0,2,2,2,1
0,20000.0,10460.180829588337,3008.6433948699446,0.0,0,1,1,2,1
2,90000.0,64397.593328897565,1610.3068990136594,2457.763729167991,0,2,2,2,1
0,127705.08904694916,28880.52381018919,2089.258474650609,2231.0321131144738,0,1,1,1,1
0,20000.0,6380.809293965511,300.5609001014377,1413.443430644024,2,1,1,2,1
2,20000.0,18726.56707091246,0.0,1511.0220892792245,2,2,1,2,1
2,90000.0,75198.50989635047,3398.7096261474308,3127.903341168281,0,1,1,2,1
0,357759.7075100815,6723.4886544957535,432.3502276308882,8427.834589940454,2,2,1,1,1
-1,140000.0,547.9790085501589,144.47359923589033,460.64939448784975,1,1,1,1,1
2,50000.0,29068.18591039405,1845.1038183685064,1663.1823977268134,2,2,1,2,1
1,30000.0,21730.734286259543,66.62991469302608,2809.6288151627828,2,1,1,3,1
0,20000.0,623.2744667592282,0.0,1091.637233379614,-1,1,1,2,1
1,50000.0,26435.18458534276,1453.356561059985,2367.441664640477,0,2,1,1,1
1,50000.0,15084.779125585144,243.91459685954004,2813.0486561984667,2,1,1,2,1
2,71866.06700066055,68705.15893426554,3031.632084408719,2205.654380345716,0,2,2,2,1
1,150000.0,131253.28628261568,9504.910010419057,5667.107055127975,1,1,1,1,1
1,360000.0,0.0,0.0,0.0,-2,1,1,2,1
1,80000.0,1983.3532290024807,2089.077865342712,1165.8282910493738,2,1,2,2,1
0,299252.8620538218,288466.6171466188,11005.08679894397,12639.26471079611,0,1,1,1,1
0,50000.0,15257.081966034364,4788.056796738866,23.88640652226781,0,1,1,2,1
-1,240000.0,621.3968501365227,0.0,310.6984250682614,2,1,2,1,1
0,500000.0,3465.054176378552,2275.676014640208,10.665898081365803,0,1,1,1,1
2,20000.0,17826.171250323947,1393.4465464412183,1121.3106907117565,2,1,1,2,1
2,70000.0,50741.63131107432,3206.172262865533,3123.70335771932,2,1,2,1,1
0,60000.0,29551.74967960727,1264.6773671802348,1448.762265363402,0,1,2,2,1
2,50000.0,33451.579772239435,1958.3511797894048,1487.889414483888,1,2,2,1,1
1,254500.89429602947,139175.34113319137,9853.076820938995,1649.7317111911643,2,1,1,1,1
2,80000.0,50245.63060140576,1471.5755811730585,2069.824935425216,2,1,1,2,1
0,90000.0,244.69897433825656,244.69897433825656,244.69897433825656,-1,1,2,2,1
0,100000.0,96316.80936894382,4031.864383732346,6333.646228286443,0,1,2,1,1
1,90000.0,91857.86628777972,4000.0,2337.6593506680315,1,1,1,3,1
1,20000.0,13289.668400524077,1333.6689163182289,5000.0,0,1,2,1,1
2,70000.0,66983.95012714772,3083.3365552316614,3266.692441853289,2,1,2,2,1
0,20000.0,19284.557569887536,838.2618954315558,0.0,0,1,1,1,1
0,160000.0,2283.1257049952496,0.0,393.5030538956109,0,1,1,2,1
2,150000.0,136856.91184369993,4079.683749595495,12382.510788474365,2,1,1,2,1
0,188685.2847119476,152799.3297837815,986.036466039316,12342.642355973789,1,1,1,1,1
1,110000.0,0.0,0.0,0.0,-2,2,2,2,1
2,50000.0,41100.84125932293,2371.172055201961,1698.697716442265,2,2,2,1,1
1,60000.0,3995.842838654032,2334.100177569878,2425.359500239795,0,2,1,1,1
0,50000.0,7545.250812203622,1500.0,1202.3606131722745,0,2,1,2,1
-1,180000.0,829.6663982830908,684.5202936223573,769.1888546744518,-1,1,1,1,1
1,60000.0,60291.65158187506,5692.62501670103,0.0,1,1,2,2,1
1,140000.0,50412.45612166848,2578.442700238857,2757.6523461807456,1,2,1,1,1
2,20000.0,17681.563896832133,1384.5197225867912,0.0,2,1,2,2,1
0,20000.0,6657.809048858633,2000.0,2000.0,0,1,1,3,1
2,50000.0,38271.77640686378,2382.46332724624,1835.3235539323307,1,1,1,3,1
2,30000.0,9958.08769022308,1178.4373412628154,1198.2031117719014,0,1,1,2,1
1,200000.0,327.1428821322745,1892.9639649709168,1040.416302855404,-1,1,1,1,1
1,50000.0,49141.782074150775,2199.183449064404,1189.2413721417831,1,1,1,2,1
0,20000.0,15366.742403810706,3193.2720957926645,13.45580841467109,0,2,1,1,1
1,120000.0,66158.9341675238,3021.315456834249,2584.8965330950564,2,1,1,2,1
3,50000.0,38768.572410088746,180.5523948245184,1694.857331169085,2,1,1,1,1
0,30000.0,19806.543252400472,1533.6290552954824,3383.185472352259,0,1,1,2,1
3,100000.0,81667.30861091352,150.90313059302002,6653.81046511013,2,1,1,2,1
0,10000.0,3.4688546242766733,0.0,6454.218485553707,0,1,1,2,1
0,232836.7404567432,4032.9151228535993,775.2293540257216,3646.09910751773,-1,1,2,1,1
2,20000.0,2355.9140258930747,0.0,0.0,2,1,1,2,1
0,90000.0,24349.71058499675,521.9979262931417,399.8765398371837,2,2,1,2,1
-1,130000.0,-47.34021800912734,94.61423750765113,236.5686930244296,-1,2,1,1,1
0,167839.9657683936,4134.608814785816,2798.4817571979343,4776.906632336949,0,1,1,1,1
1,30000.0,28688.64420162952,1642.7115967409563,801.6234303661665,0,2,2,2,1
-1,190624.8206201973,815.1068826399284,1220.898283498389,19052.139143281936,0,1,1,3,1
0,60000.0,283.5836265588008,283.5836265588008,283.5836265588008,-1,1,1,2,1
0,20000.0,5485.108614295477,1408.882802170103,1413.7423860543645,0,1,1,2,1
2,360000.0,2500.0,0.0,0.0,2,1,1,1,1
1,123424.14352294122,68577.23393066436,3328.79282385294,0.0,2,2,1,1,1
1,60000.0,43281.90505580379,1768.6988755240334,2655.788854601735,2,1,1,2,1
1,360000.0,0.0,0.0,0.0,-2,1,2,1,1
0,95684.07735121062,8263.847099329601,2176.3058013407967,215.79613243946872,1,2,1,2,1
1,20000.0,18148.56958038869,1748.4378445229706,874.2189222614853,1,1,1,2,1
-1,400000.0,3121.6764816512696,51288.25181581223,7914.296503966822,-1,1,1,1,1
0,50000.0,47435.81293893699,2000.8058620299407,2119.413797005922,0,1,1,2,1
-1,80000.0,780.0,0.0,742.2627943359274,1,1,2,2,1
0,20000.0,12916.80861945198,1507.9269814489126,1290.7926981448911,0,1,1,1,1
2,563137.6628387673,483097.6275118431,42435.01264125059,0.0,2,1,1,2,1
0,50000.0,50735.83488597576,1137.3979276110354,5464.543418071657,1,1,1,3,1
-2,500000.0,4523.393709174628,726.7589495423634,5856.933763024968,-2,2,2,2,1
0,118833.84243628556,125553.40056756305,4700.0,3206.775572151556,0,1,2,2,1
0,80000.0,80870.64347721904,2797.992949424281,3288.6706810231603,0,2,1,2,1
1,50000.0,0.0,0.0,0.0,-2,2,1,1,1
0,80000.0,78860.22651053788,3327.565277846548,2580.7782335660418,0,1,1,1,1
0,112206.462974735,108032.8056846976,4286.445363895742,3896.768512632492,0,1,1,2,1
0,80000.0,74978.9366662844,2923.7669860271694,1846.8711857175588,0,2,1,2,1
1,200000.0,173260.03030389285,7883.2001612410095,4873.204961229087,0,2,1,1,1
2,80000.0,13606.046474214752,40.98723077776168,1220.493615388881,1,1,1,2,1
0,100000.0,30791.33380429145,2179.8198582809155,1869.7955629537933,0,1,1,1,1
0,200000.0,0.0,0.0,0.0,-2,2,2,1,1
2,20000.0,6242.224493211003,2351.0358164876843,77.06528134013917,2,1,2,1,1
0,30000.0,25629.435032002875,1920.0800368414743,3600.4001842073726,0,1,1,1,1
1,80000.0,81919.71881020913,1836.516654839166,3036.488737093032,0,1,1,1,1
-2,300000.0,0.0,0.0,0.0,-2,2,2,2,1
0,50000.0,50327.31609438678,1904.0222536912952,1957.3925404148968,0,1,1,2,1
0,10000.0,7841.044733369389,1294.7327362821793,1207.2762194851323,0,2,1,2,1
0,304739.90128865786,31453.077820887564,6815.02467783553,5.450886481956562,0,1,1,1,1
2,130000.0,18353.370635017825,1767.3233308808017,1396.06001471519,1,1,1,2,1
-1,170000.0,4406.251721515142,31.94023323901787,438.7529780525238,-1,1,2,2,1
-2,360000.0,5994.0806060407895,3016.5234550484474,732.3127339792973,-2,1,1,2,1
2,70000.0,27373.87177748005,2391.5415393314825,0.0,2,1,2,2,1
2,80000.0,45583.98337602626,2713.2983384431745,1717.235347640889,2,1,2,1,1
0,60000.0,59597.64048576526,2876.409580168331,2574.634640743688,0,1,2,2,1
0,20000.0,5306.808703805513,353.5696260906324,1723.3281364298723,1,1,2,2,1
1,200000.0,173425.11895918107,3397.0387662071034,10479.812004913456,2,2,1,1,1
2,30000.0,513.2922333080719,0.0,0.0,2,2,1,2,1
1,100000.0,96210.1418166282,5792.875727047425,2805.69941836206,1,2,2,2,1
0,30000.0,29294.63982510448,2798.408547910837,836.3558815389814,0,1,2,2,1
1,60000.0,61068.16059887973,0.0,4164.892885635727,2,1,1,1,1
2,30000.0,23101.79411517008,4681.520263299139,1014.3348848066272,2,1,2,2,1
2,100000.0,85255.29546918189,3202.480489568384,4422.732019469586,0,1,1,1,1
-1,160000.0,1216.1214064851904,3932.517028254042,975.6615899645908,-1,1,2,1,1
0,180000.0,5241.276919303929,2320.632937226364,1606.8760701516203,0,1,2,2,1
-1,50000.0,2950.5899959015824,5241.0367070315415,7583.244987811109,-1,1,1,2,1
1,100000.0,72850.37495805534,3459.430516274322,2966.1831935189475,0,1,1,2,1
0,300000.0,0.0,0.0,0.0,-2,1,1,1,1
-2,360000.0,0.0,0.0,0.0,-2,1,1,3,1
0,50000.0,54301.923859714174,2557.4983735179326,2463.25616961889,1,1,1,2,1
-1,60000.0,1129.4191478019466,464.5151079180257,390.0,-1,1,2,2,1
2,30000.0,27078.53041274872,1676.7173916650518,2755.8962452735136,1,1,1,2,1
0,160000.0,20.350153696516976,1467.3078871822588,0.0,0,2,2,1,1
0,50000.0,31914.260857219557,1660.5313962360894,1535.7844108036454,0,2,2,2,1
1,234813.05518435937,181687.6258941849,6790.42016154416,16188.680012373556,0,2,2,1,1
0,97200.9580048934,1260.7351652959223,1080.7176115791665,375.0716273442822,0,1,1,2,1
1,80000.0,82402.07305764375,26.19157352412968,2797.117871098316,2,2,1,1,1
-1,223327.6624500865,7708.348421434517,10313.39980318848,909.301805590312,-1,2,1,1,1
2,60000.0,20406.860537955712,574.9317204785884,1698.5414610920138,2,1,2,2,1
2,50000.0,49620.3891411996,2440.568154566592,230.69935448531305,1,2,1,2,1
1,61149.1054537173,16688.4408605398,224.53520565636063,4371.6519192437045,1,1,2,2,1
1,100000.0,53694.08560254454,2459.326659943292,7101.16889543987,0,1,2,2,1
-1,130000.0,430.6750222912961,307.3788609708049,430.6750222912961,-1,1,1,2,1
0,30000.0,13089.363230733114,2331.0547996174346,812.8615885680384,0,1,1,3,1
0,50000.0,23193.859342338445,2878.3700851449166,1424.6039379088083,0,1,1,2,1
0,20000.0,9381.99375127916,3373.5074909030027,3718.542439431608,0,1,1,2,1
0,320000.0,219.62884364126185,451.66595446392944,568.9321641132688,0,2,1,1,1
1,55725.92768639137,51783.457396122176,2786.2963843195685,2014.5185537278276,1,1,2,2,1
2,180000.0,117092.73987604056,8269.198268424008,5130.76793073696,2,1,1,1,1
2,20000.0,16341.75286464694,2099.982331860753,1616.7351965076934,0,2,1,1,1
0,50000.0,7758.119436513315,1109.622923424131,1000.0,0,1,1,2,1
2,183563.1555129567,168852.95293483717,7395.168263855142,6421.842224352165,1,1,1,2,1
-1,30000.0,2422.7290404299906,2734.0842933878307,2541.202645257227,-1,1,1,2,1
1,50000.0,49702.66512803361,1237.4055422213069,1776.3364123451706,1,1,1,2,1
2,30000.0,32174.68505487531,1892.3091895637904,4907.404548958185,0,1,2,2,1
1,20000.0,9076.800424212108,0.0,1491.7001393004423,2,1,1,3,1
0,197276.7356976032,159831.29498754902,6544.652860479365,8040.848964535952,0,2,1,1,1
0,260000.0,0.0,0.0,0.0,-2,1,2,1,1
1,150000.0,1805.6735739238736,687.5960214522185,1306.0377535326102,-1,1,2,1,1
1,210787.8769593337,116102.1204761318,10597.914873210582,9652.462522010204,2,1,1,2,1
1,30000.0,24417.62604803108,4650.330137697087,53.50829009083401,1,2,1,2,1
1,20000.0,17259.939994302673,0.0,1409.5855668145248,2,1,1,2,1
0,299194.213409811,280228.87340238894,10979.855335245276,11939.848031042393,0,1,2,2,1
-2,200000.0,0.0,0.0,0.0,-2,2,2,1,1
0,180000.0,885.2306564911216,1386.868902089874,2227.3842320698136,-1,1,1,1,1
0,50000.0,10167.678931075923,1495.8130951141025,809.0608921511747,0,2,1,1,1
0,80000.0,52630.261164182215,3681.025726889298,2681.025726889298,0,1,1,2,1
2,185450.543491883,158362.50848148114,6716.921199943149,9253.3310787124,2,2,1,1,1
1,209561.24024119505,168344.34982621242,351.00780704398727,7969.286816883651,1,1,2,2,1
0,50000.0,21157.019565676583,914.6689570033265,763.4966252114577,0,1,1,3,1
0,178119.6446277377,133638.97796928923,5993.375913218983,5966.452714868623,0,1,1,1,1
2,50000.0,8528.200320149523,1910.2009522041812,1214.9665079659696,2,2,2,1,1
1,57571.507063625264,274.176852516708,2371.396012327432,1525.8275747121615,0,2,1,1,1
1,87705.96799331735,81938.63523359166,1725.8515224057578,4233.779619872275,1,1,1,2,1
1,70000.0,67183.81992630479,3185.328071800707,2617.7679993962997,0,1,2,2,1
0,60000.0,10226.715683829512,1358.2045804606744,2000.1962342917604,0,1,1,2,1
-1,310000.0,422.8293569408916,496.5379773616136,1281.1133531510634,-1,1,2,1,1
0,30000.0,18523.628687584765,1732.2715675534696,1635.4568648930608,0,1,1,2,1
2,30000.0,17648.420394091543,1685.9937547003997,1432.1011435274968,2,1,2,2,1
0,253249.95691182124,265604.61394788214,10392.49612206391,10542.504739699663,0,2,1,1,1
2,30000.0,14763.655326882244,3192.8366770745856,0.0,2,1,1,2,1
2,60000.0,26643.05664986273,3474.700725880252,505.9854823949668,2,1,2,1,1
1,10000.0,4294.0171144448495,1451.4879796421478,24.25601017892604,2,2,1,2,1
1,20000.0,8664.797119652805,1144.4778115640663,900.7025350075144,2,2,1,1,1
0,38412.70248745907,14220.976048363653,65.07919801417819,12997.293892931042,1,2,1,1,1
2,10000.0,8544.145158918298,0.0,0.0,4,2,2,2,1
2,180000.0,1039.7736226175284,125.74292280884583,125.74292280884583,1,1,2,1,1
0,20000.0,19474.331847977825,617.4369163786458,1282.5214017117044,1,1,1,2,1
0,50000.0,20416.8607436035,1015.2238404355352,1547.0975440547356,0,2,1,2,1
1,30000.0,30257.31670143164,1422.2613471878583,74.20449062619406,1,1,2,2,1
1,20000.0,8409.65979707686,101.81148654946844,5509.057432747342,2,1,1,2,1
0,240000.0,228579.4553219496,8358.850298197161,8808.718913387716,0,2,1,2,1
2,50000.0,35490.0286928271,1862.930863855274,1445.3138303988,1,1,1,2,1
2,550000.0,525138.0234423705,33640.394409884975,13429.065401789114,0,1,1,2,1
0,100000.0,32544.788231785627,2242.412921117532,2944.485955902385,0,2,1,1,1
0,180000.0,174070.56938690567,8455.994120052308,1222.3855541025614,1,2,1,2,1
0,30000.0,16086.170336546398,1943.326111021224,1313.2624647321547,0,1,1,3,1
0,50000.0,15176.57715688836,2030.0914239519827,1161.7237956575973,2,2,1,2,1
1,140000.0,90242.05994690432,4411.21007107977,3701.121863492269,0,1,1,3,1
2,60000.0,59136.58416924401,2420.952018325628,2719.5610736329686,0,1,2,2,1
1,80000.0,68359.01127704729,4418.877959144302,1953.381265009145,2,1,1,2,1
2,30000.0,18550.22352697525,2426.1908833209677,1000.0,2,1,2,2,1
-1,270000.0,166.14851371814166,166.14851371814166,166.14851371814166,-1,1,2,1,1
2,50000.0,2360.355419080495,117.52346122382936,31.339589659687817,2,1,1,2,1
1,66630.0374411488,57239.988900515535,1027.1426104025331,380.43580659133374,1,1,1,2,1
0,60000.0,54830.46030158945,4202.721297721533,3515.905760266024,0,1,1,2,1
0,70000.0,1386.260454081802,1665.6620834861712,0.0,2,2,2,1,1
0,343502.80638580583,260692.6068833141,11106.335621897377,7402.978911059091,0,1,1,1,1
-1,220000.0,659.3619562041932,39.70057442048801,22.632028139026488,-1,2,2,1,1
0,86688.08982447875,91559.95778018754,3423.0430770505363,3408.6450127739427,0,1,2,2,1
-1,140000.0,656.6206665813618,0.0,338.80951457833066,1,2,1,1,1
2,40000.0,38550.23883025234,500.9533572941434,1798.455806593491,1,1,1,2,1
1,128154.04573871166,67324.58492151741,553.7862783865008,5635.456465936199,2,1,1,2,1
0,50000.0,48846.33259417495,2208.5055468966843,1875.8753179631883,0,1,1,2,1
1,30000.0,23661.83170420482,0.0,5486.222583702514,2,2,1,2,1
0,429917.90337212,427961.4329594671,6019.868014671173,4511.896085205707,0,1,1,2,1
0,50000.0,6182.770484496187,0.0,1330.8402926844544,2,2,2,1,1
0,30000.0,25079.13249776665,1788.1772247426552,1935.4041357354276,0,1,1,2,1
2,30000.0,23444.571926551176,1964.8752630499196,1011.7082456500268,2,1,2,2,1
2,130000.0,120825.7577310206,4517.608367740736,4823.916322592643,0,1,1,2,1
-1,120000.0,2844.706956531433,191.3732091992843,4715.679662127644,0,1,1,2,1
2,70000.0,34933.57766614012,298.1004861442627,2000.0,1,2,1,1,1
-1,200000.0,1004.2281897992608,1696.3701947717643,0.0,-1,1,1,1,1
2,131724.60514937216,134037.63200452016,6293.646059610907,934.908451474642,1,2,1,2,1
0,210000.0,32.28292698688604,32.28292698688604,32.28292698688604,-1,1,2,1,1
1,134425.61968383167,30100.84376299768,1393.5950790420818,3221.280984191584,2,1,1,1,1
1,40000.0,33722.53668484703,976.5378727352504,614.4998591853189,2,1,1,2,1
2,30000.0,17079.036896089172,3231.3401175230456,0.0,2,1,2,2,1
0,80000.0,11706.728995781496,2712.191985063192,628.6608948206895,0,1,2,1,1
1,20000.0,16786.61790078009,755.4029142375138,3700.9988149269952,0,1,1,1,1
-1,300000.0,0.0,0.0,0.0,-2,1,1,1,1
1,140000.0,90605.96990056326,4215.965183314664,3618.9822605489207,0,1,1,2,1
2,280000.0,127343.68907617244,3622.112924444873,5531.975230452353,1,1,1,1,1
-1,123054.03083480056,1779.2398694673088,4121.550427225063,1838.636867236236,-1,1,2,1,1
0,10000.0,5712.60274552472,1466.1929311908882,860.1919623095401,0,2,1,2,1
0,100000.0,74277.06359212,2215.698391309419,7103.145169091517,0,1,2,2,1
1,360000.0,0.0,373.18622883112187,0.0,-1,1,1,1,1
-1,170000.0,2010.7233363758876,2197.5007524310595,2987.5912447211517,0,1,1,1,1
-1,20000.0,506.2882764213331,1329.0425079452089,1002.599466326907,-1,1,1,1,1
0,20000.0,10334.829690419025,2869.1186282360018,0.0,0,1,1,2,1
0,90000.0,23708.27740158821,3016.346662517912,2950.960012446265,0,1,1,2,1
0,500000.0,0.0,0.0,0.0,-2,1,1,1,1
-1,100000.0,7657.110958430957,1160.020964389602,2285.947619071661,-1,1,1,2,1
1,50000.0,49300.744579796745,0.0,1899.3591725730987,2,1,2,2,1
0,70000.0,65180.66672648688,3580.156322459786,3117.120525362888,0,1,2,2,1
0,155830.70467796488,95544.90499637842,6676.498333560015,1782.3737501700111,1,1,1,2,1
2,10000.0,7228.715166827221,1295.0906028708405,0.0,2,1,2,1,1
1,150000.0,18021.669250733143,1435.1625115122586,1157.87499132973,1,1,1,3,1
1,140000.0,43332.55000035725,3346.919575223817,1729.4403765316683,2,2,1,2,1
0,60000.0,57091.59103590504,2659.5867941714187,2205.9828788670625,0,1,2,2,1
1,20000.0,17057.99734591016,1529.0885800671151,1560.2262606926738,0,1,1,1,1
2,80000.0,79885.45018322502,4017.2186913714168,3688.046191067572,0,1,1,2,1
0,170000.0,92719.17228142102,3741.890168595907,1258.9155763631509,1,1,1,2,1
0,240000.0,0.0,0.0,0.0,-2,1,2,2,1
0,70000.0,69401.482550408,3019.9556996276688,2979.8990194248654,0,1,1,2,1
0,20000.0,15329.966758819854,1574.3021527398612,1947.30131604118,0,1,2,1,1
0,30000.0,26965.63316463022,1550.26570368926,1517.1815504977776,0,2,2,2,1
0,50000.0,25592.88259919426,3051.6672108977377,1874.9995703438915,0,1,1,1,1
1,130000.0,121548.36475917124,4918.103339436831,4804.8851082628125,0,2,1,2,1
2,50000.0,24186.51731472352,700.0105786882782,2247.05197849582,2,2,1,1,1
1,20000.0,16011.869392530589,0.0,3058.733441500719,2,1,2,2,1
2,50000.0,57343.066099756215,2471.7354227660267,2966.082507319232,0,1,2,2,1
0,90000.0,11893.351343021646,2464.309078021261,398.9196858795914,0,0,2,3,1
1,20000.0,18140.461437088863,967.2903933889972,3660.477270070629,2,1,1,2,1
0,100000.0,78.27498121948062,78.27498121948062,78.27498121948062,-1,2,1,1,1
1,10000.0,7737.735581547001,3301.7055665896933,0.0,2,2,1,1,1
-1,203191.40748792197,10174.768074589796,9575.752433309855,10796.38820227058,0,1,1,2,1
1,51825.567781228376,63562.26750239996,4521.701241318166,412.9434321138588,2,1,1,2,1
1,20000.0,3904.334476699859,247.5863800040347,603.70649208861,1,1,2,2,1
-1,169889.63920791692,5974.607950097588,7763.704959958413,25935.963036114517,-1,1,2,1,1
0,70000.0,38362.9843083222,2656.142905733373,0.0,1,0,1,2,1
0,50000.0,49328.70325693776,1281.2407302915008,1738.2269103099045,0,1,1,2,1
-1,150000.0,31.82743001503286,252.85474254529532,318.2316341539649,-1,1,2,1,1
2,200000.0,2500.0,0.0,0.0,2,1,1,3,1
0,50000.0,50684.33271686642,1990.7727917704,1425.161037056335,0,1,1,2,1
-2,200000.0,0.0,0.0,0.0,-2,1,1,1,1
2,80000.0,72859.18871952113,174.54671698557212,3447.55568457839,2,1,2,2,1
1,80000.0,12618.668997528564,2997.77682676008,145.78797407715967,1,1,2,1,1
-1,250000.0,294.6959938427861,294.6959938427861,637.4042670678022,-1,1,1,1,1
0,70000.0,48703.28806211475,2051.734160552729,2091.329197236357,0,2,2,1,1
0,80000.0,77804.09152805466,3005.2346243997595,2500.0,0,1,1,2,1
1,30000.0,29538.673296110566,2238.047042560283,1929.9661976083128,0,2,1,4,1
3,20000.0,2362.601971331091,0.0,0.0,2,2,1,2,1
1,90148.96775002424,63387.517257668136,0.0,14874.867089979649,2,1,1,2,1
0,81596.16755020343,8792.143716867371,1119.7125662652572,920.1916224898284,0,2,1,2,1
2,110000.0,108343.5824088649,6392.286746412856,2371.957182781625,1,1,1,1,1
1,20000.0,15034.90862107691,1412.979310106518,1412.979310106518,1,2,1,2,1
0,50000.0,19562.17043355981,0.0,2366.426316635275,2,1,1,2,1
0,180000.0,-6.696537580498845,0.0,3921.014267839383,-2,1,2,1,1
2,80000.0,39023.51814654537,2379.005544736083,2000.0,2,1,2,3,1
0,274905.90573088767,21590.62574034613,44294.44243219991,14776.84950633677,-1,1,2,2,1
1,30000.0,18522.266450817275,1729.9427148126952,1640.1145703746097,0,1,1,2,1
0,30000.0,19065.807494791723,760.5790289971332,1615.4912190003186,1,1,1,2,1
1,160000.0,99761.91509616564,4004.9335839121154,377.4105322054338,2,2,1,2,1
1,90000.0,6586.585814091182,3114.2005099530934,139.10767554515667,1,2,2,1,1
1,70000.0,35168.2337603045,1035.8658573255225,2466.9708649677364,2,2,1,1,1
1,110000.0,108094.21795716516,4029.212768244253,3628.2734593603136,0,2,2,1,1
0,10000.0,6255.285913225348,1034.4726462354645,2792.501453427544,1,1,1,2,1
3,20000.0,16262.98941438076,0.0,381.8262129626733,2,2,1,2,1
-2,20000.0,0.0,0.0,0.0,-2,1,2,2,1
-1,250000.0,1076.0810584258938,2928.3607516609136,336.4216617659292,-1,1,1,1,1
-1,416383.5885552866,2255.417366373103,2868.112487048193,119483.36979361236,-1,2,1,2,1
-1,100000.0,2108.0945519819643,42.79775610430088,465.9682691309119,1,1,1,1,1
0,30000.0,25584.470414363608,1802.05468274506,340.57439302695093,0,1,1,2,1
-1,230000.0,4374.095130337728,0.0,234.83045302515652,-1,1,2,1,1
-1,260000.0,952.9468813011168,2222.0554971533925,3378.074869449229,-1,2,2,1,1
2,80000.0,10281.74059281021,1693.598447111121,1862.9582918222327,0,1,1,2,1
0,20000.0,16402.234037854283,1533.1888655220466,531.0218483527444,1,1,1,2,1
-1,50000.0,390.0,390.0,390.0,-1,1,1,1,1
0,50000.0,48728.2529940819,1662.782953302083,1926.0985354087964,0,2,1,2,1
0,130000.0,124586.70484622702,3937.33066102867,3874.2841745810833,0,1,1,3,1
1,140000.0,96275.31612564198,4479.11592768422,4420.88407231578,1,1,2,2,1
0,23817.791751701472,20734.95360096963,622.0386165815542,0.0,0,2,1,1,1
0,88346.35123769588,102645.3634746183,2268.4445478828056,4226.592266769194,0,2,1,2,1
2,60000.0,43844.82167232284,745.1970339246112,2570.813807872285,2,1,2,1,1
1,200000.0,64225.74028435777,3015.0133608948963,3015.0133608948963,1,1,1,1,1
0,120000.0,50596.73291445229,3529.980072476316,3943.787364106908,0,1,1,1,1
0,288153.50461289624,288013.58913863223,10325.956253416074,15010.55525609525,0,1,2,2,1
0,60000.0,60154.25400783098,851.3492317761005,6523.347689378617,1,1,1,1,1
0,140000.0,138754.4504202056,5368.075845626669,5163.465441936248,0,1,1,1,1
1,129106.99136240224,72520.4325831509,2767.064948683592,6479.90730565405,0,2,2,1,1
